TX ID,Product,Quantity,Unit Price,Amount,Order Date,Ship Date,Customer Gender,Order Mode,Rating C,State,County,Days to Deliver,Weeknum,Gender Value
TX502116,T-Shirts,1,18.3,18.3,19-Mar-25,20-Mar-25,F,App,4,California,Los Angeles County,1,12,Female
TX502117,Sandals,1,47.5,47.5,19-Mar-25,23-Mar-25,M,Partner App,5,California,Los Angeles County,4,12,Male
TX502118,Tank Tops,2,78.6,157.2,19-Mar-25,20-Mar-25,M,Target.com,5,California,Los Angeles County,1,12,Male
TX502119,Jeans,4,87.3,349.2,19-Mar-25,20-Mar-25,M,App,4,California,Los Angeles County,1,12,Male
TX502120,Sundresses,2,63.2,126.4,19-Mar-25,19-Mar-25,M,Partner App,3,California,Los Angeles County,0,12,Male
TX502121,Sandals,5,33.7,168.5,19-Mar-25,20-Mar-25,F,App,4,California,Los Angeles County,1,12,Female
TX502122,Sneakers,3,107.4,322.2,19-Mar-25,1-Apr-25,F,Website,5,California,Los Angeles County,13,12,Female
TX502123,Graphic Tees,4,22.2,88.8,19-Mar-25,20-Mar-25,,Website,5,California,Merced County,1,12,Unknown
TX502124,Leggings,3,52.8,158.4,19-Mar-25,20-Mar-25,M,Instagram,5,California,Merced County,1,12,Male
TX502125,T-Shirts,3,41.5,124.5,19-Mar-25,22-Mar-25,F,App,4,California,Orange County,3,12,Female
TX502126,Casual Dresses,8,103.5,828,19-Mar-25,22-Mar-25,F,App,5,California,Riverside County,3,12,Female
TX502127,Graphic Tees,14,37.5,525,19-Mar-25,19-Mar-25,F,Website,5,California,Sacramento County,0,12,Female
TX502128,Crop Tops,8,44.4,355.2,19-Mar-25,25-Mar-25,F,Instagram,5,California,San Bernardino County,6,12,Female
TX502129,T-Shirts,3,26.2,78.6,19-Mar-25,20-Mar-25,M,App,4,California,San Diego County,1,12,Male
TX502130,Tank Tops,7,32.2,225.4,19-Mar-25,20-Mar-25,F,Website,5,California,San Diego County,1,12,Female
TX502131,T-Shirts,1,17.4,17.4,19-Mar-25,23-Mar-25,,Target.com,3,California,San Diego County,4,12,Unknown
TX502132,T-Shirts,6,72.3,433.8,19-Mar-25,22-Mar-25,F,App,4,California,San Diego County,3,12,Female
TX502133,T-Shirts,11,24.3,267.3,19-Mar-25,20-Mar-25,M,App,4,California,San Diego County,1,12,Male
TX502134,Tote Bags,3,49.1,147.3,19-Mar-25,25-Mar-25,M,Target.com,2,California,San Diego County,6,12,Male
TX502135,Sneakers,10,234.7,2347,19-Mar-25,20-Mar-25,M,Instagram,3,California,San Diego County,1,12,Male
TX502136,Workout Tops,5,76.1,380.5,19-Mar-25,21-Mar-25,M,Website,3,California,San Francisco,2,12,Male
TX502137,Tank Tops,3,93.9,281.7,19-Mar-25,20-Mar-25,M,Website,2,California,Santa Clara County,1,12,Male
TX502138,Sneakers,4,187,748,20-Mar-25,23-Mar-25,M,App,4,California,Santa Clara County,3,12,Male
TX502139,T-Shirts,2,18,36,20-Mar-25,21-Mar-25,F,Website,5,California,Shasta County,1,12,Female
TX502140,Graphic Tees,1,24.4,24.4,20-Mar-25,21-Mar-25,F,Partner App,5,California,Alameda County,1,12,Female
TX502141,Bikinis,2,38.8,77.6,20-Mar-25,21-Mar-25,M,Partner App,3,California,Los Angeles County,1,12,Male
TX502142,Workout Tops,1,59.7,59.7,20-Mar-25,23-Mar-25,M,Instagram,4,California,Los Angeles County,3,12,Male
TX502143,Hoodies & Sweatshirts,1,31.2,31.2,20-Mar-25,21-Mar-25,M,Website,5,California,Los Angeles County,1,12,Male
TX502144,Shorts,1,16.8,16.8,20-Mar-25,21-Mar-25,F,Target.com,3,California,Los Angeles County,1,12,Female
TX502145,T-Shirts,1,46,46,20-Mar-25,21-Mar-25,M,App,4,California,Los Angeles County,1,12,Male
TX502146,Sundresses,8,42.2,337.6,20-Mar-25,23-Mar-25,F,Instagram,5,California,Los Angeles County,3,12,Female
TX502147,Tank Tops,3,71.5,214.5,20-Mar-25,3-Apr-25,F,App,4,California,Los Angeles County,14,12,Female
TX502148,Tank Tops,2,76.6,153.2,20-Mar-25,20-Mar-25,M,App,5,California,Los Angeles County,0,12,Male
TX502149,Casual Dresses,2,87.3,174.6,20-Mar-25,28-Mar-25,F,Instagram,5,California,Los Angeles County,8,12,Female
TX502150,Tank Tops,1,63,63,20-Mar-25,23-Mar-25,M,Instagram,4,California,Los Angeles County,3,12,Male
TX502151,T-Shirts,2,41.7,83.4,20-Mar-25,21-Mar-25,F,Partner App,3,California,Marin County,1,12,Female
TX502152,Jeans,2,76.1,152.2,20-Mar-25,20-Mar-25,F,Partner App,5,California,Napa County,0,12,Female
TX502153,Tote Bags,2,28.5,57,20-Mar-25,21-Mar-25,F,App,5,California,Nevada County,1,12,Female
TX502154,Shorts,4,32.1,128.4,20-Mar-25,21-Mar-25,F,Website,5,California,Orange County,1,12,Female
TX502155,Graphic Tees,3,39,117,20-Mar-25,23-Mar-25,M,Website,5,California,Orange County,3,12,Male
TX502156,Jeans,1,78.5,78.5,20-Mar-25,21-Mar-25,M,Website,4,California,Sacramento County,1,12,Male
TX502157,Graphic Tees,5,49.7,248.5,20-Mar-25,22-Mar-25,F,App,4,California,Sacramento County,2,12,Female
TX502158,Tank Tops,4,68.4,273.6,20-Mar-25,21-Mar-25,F,Target.com,5,California,San Bernardino County,1,12,Female
TX502159,Workout Tops,2,72.9,145.8,20-Mar-25,23-Mar-25,,App,5,California,San Bernardino County,3,12,Unknown
TX502160,Sandals,13,30.3,393.9,20-Mar-25,21-Mar-25,M,Partner App,4,California,San Bernardino County,1,12,Male
TX502161,Jeans,11,57.9,636.9,20-Mar-25,21-Mar-25,F,App,4,California,San Diego County,1,12,Female
TX502162,Tank Tops,1,96.7,96.7,20-Mar-25,21-Mar-25,M,App,4,California,San Diego County,1,12,Male
TX502163,T-Shirts,12,27.6,331.2,20-Mar-25,22-Mar-25,M,Target.com,5,California,San Diego County,2,12,Male
TX502164,Jeans,4,64.7,258.8,20-Mar-25,20-Mar-25,M,Instagram,5,California,San Diego County,0,12,Male
TX502165,Bikinis,6,30.5,183,20-Mar-25,21-Mar-25,M,Partner App,4,California,San Diego County,1,12,Male
TX502166,Jeans,70,106,7420,21-Mar-25,23-Mar-25,M,Partner App,5,California,San Diego County,2,12,Male
TX502167,Casual Dresses,5,76.8,384,21-Mar-25,27-Mar-25,,Website,3,California,Sonoma County,6,12,Unknown
TX502168,Jeans,2,80.4,160.8,21-Mar-25,22-Mar-25,F,Target.com,4,California,Ventura County,1,12,Female
TX502169,Jeans,4,69.1,276.4,21-Mar-25,22-Mar-25,M,Website,5,California,Alameda County,1,12,Male
TX502170,Leggings,2,76.4,152.8,21-Mar-25,21-Mar-25,M,Instagram,4,California,Alameda County,0,12,Male
TX502171,Sneakers,2,61.3,122.6,21-Mar-25,22-Mar-25,F,Website,3,California,Alameda County,1,12,Female
TX502172,Hoodies & Sweatshirts,1,58,58,21-Mar-25,22-Mar-25,M,Instagram,3,California,Contra Costa County,1,12,Male
TX502173,Sneakers,8,102.3,818.4,21-Mar-25,23-Mar-25,M,Target.com,4,California,El Dorado County,2,12,Male
TX502174,Jewelry,2,13.8,27.6,21-Mar-25,22-Mar-25,F,Partner App,5,California,Fresno County,1,12,Female
TX502175,T-Shirts,3,33.3,99.9,21-Mar-25,24-Mar-25,F,Target.com,4,California,Kern County,3,12,Female
TX502176,Bikinis,1,27.4,27.4,21-Mar-25,24-Mar-25,M,App,5,California,Kern County,3,12,Male
TX502177,Baseball Caps,2,25.6,51.2,21-Mar-25,22-Mar-25,F,Website,3,California,Los Angeles County,1,12,Female
TX502178,Tote Bags,1,58.4,58.4,21-Mar-25,22-Mar-25,F,Target.com,5,California,Los Angeles County,1,12,Female
TX502179,Maxi Dresses,30,27,810,21-Mar-25,22-Mar-25,F,Partner App,4,California,Los Angeles County,1,12,Female
TX502180,Shorts,4,14.2,56.8,21-Mar-25,22-Mar-25,M,App,5,California,Los Angeles County,1,12,Male
TX502181,Hoodies & Sweatshirts,2,68,136,21-Mar-25,31-Mar-25,M,Target.com,3,California,Los Angeles County,10,12,Male
TX502182,T-Shirts,1,30.7,30.7,21-Mar-25,22-Mar-25,M,App,4,California,Los Angeles County,1,12,Male
TX502183,Pajama Sets,13,51.6,670.8,21-Mar-25,24-Mar-25,O,Website,5,California,Los Angeles County,3,12,Other
TX502184,T-Shirts,3,20.6,61.8,21-Mar-25,25-Mar-25,F,Partner App,5,California,Los Angeles County,4,12,Female
TX502185,T-Shirts,1,24.8,24.8,21-Mar-25,22-Mar-25,M,Partner App,4,California,Los Angeles County,1,12,Male
TX502186,Shorts,7,11.2,78.4,21-Mar-25,24-Mar-25,M,Website,4,California,Los Angeles County,3,12,Male
TX502187,Maxi Dresses,2,51.2,102.4,21-Mar-25,22-Mar-25,F,Website,5,California,Los Angeles County,1,12,Female
TX502188,Hoodies & Sweatshirts,6,90.5,543,21-Mar-25,22-Mar-25,F,Website,2,California,Los Angeles County,1,12,Female
TX502189,Tank Tops,2,42.4,84.8,21-Mar-25,22-Mar-25,M,Website,5,California,Nevada County,1,12,Male
TX502190,Tank Tops,2,38.2,76.4,21-Mar-25,22-Mar-25,M,App,4,California,Placer County,1,12,Male
TX502191,Sneakers,9,121.3,1091.7,21-Mar-25,26-Mar-25,M,App,4,California,Sacramento County,5,12,Male
TX502192,Jeans,2,46.9,93.8,21-Mar-25,28-Mar-25,M,App,4,California,San Diego County,7,12,Male
TX502193,Bikinis,1,55.3,55.3,21-Mar-25,23-Mar-25,M,App,4,California,San Diego County,2,12,Male
TX502194,Sneakers,3,70.6,211.8,22-Mar-25,22-Mar-25,F,App,3,California,San Diego County,0,12,Female
TX502195,Baseball Caps,4,26.1,104.4,22-Mar-25,24-Mar-25,M,App,4,California,San Diego County,2,12,Male
TX502196,Sundresses,11,34.5,379.5,22-Mar-25,26-Mar-25,M,Target.com,4,California,San Francisco,4,12,Male
TX502197,Tank Tops,2,64.2,128.4,22-Mar-25,23-Mar-25,F,App,3,California,San Francisco,1,12,Female
TX502198,Sneakers,4,145.7,582.8,22-Mar-25,23-Mar-25,F,App,2,California,San Francisco,1,12,Female
TX502199,Casual Dresses,2,78.5,157,22-Mar-25,23-Mar-25,M,Target.com,4,California,San Joaquin County,1,12,Male
TX502200,Tank Tops,1,34.2,34.2,22-Mar-25,24-Mar-25,M,App,4,California,San Mateo County,2,12,Male
TX502201,Jewelry,1,26.2,26.2,22-Mar-25,23-Mar-25,M,Target.com,4,California,San Mateo County,1,12,Male
TX502202,Jeans,4,53.2,212.8,22-Mar-25,23-Mar-25,M,Website,3,California,Santa Clara County,1,12,Male
TX502203,Tank Tops,1,35.4,35.4,22-Mar-25,26-Mar-25,M,Website,2,California,Sonoma County,4,12,Male
TX502204,Baseball Caps,2,21.3,42.6,22-Mar-25,23-Mar-25,M,Target.com,4,California,Tulare County,1,12,Male
TX502205,T-Shirts,4,32.9,131.6,22-Mar-25,25-Mar-25,F,Partner App,5,California,Alameda County,3,12,Female
TX502206,Sandals,15,85.5,1282.5,22-Mar-25,24-Mar-25,F,Instagram,3,California,Alameda County,2,12,Female
TX502207,Graphic Tees,1,26.8,26.8,22-Mar-25,23-Mar-25,F,App,3,California,Fresno County,1,12,Female
TX502208,Sundresses,26,31.7,824.2,22-Mar-25,22-Mar-25,F,Instagram,4,California,Fresno County,0,12,Female
TX502209,Tank Tops,2,78.3,156.6,22-Mar-25,24-Mar-25,F,Website,3,California,Los Angeles County,2,12,Female
TX502210,Jeans,1,43.9,43.9,22-Mar-25,23-Mar-25,M,App,4,California,Los Angeles County,1,12,Male
TX502211,Leggings,3,84,252,22-Mar-25,24-Mar-25,,Instagram,5,California,Los Angeles County,2,12,Unknown
TX502212,Shorts,3,11.4,34.2,22-Mar-25,23-Mar-25,M,Partner App,4,California,Los Angeles County,1,12,Male
TX502213,Casual Dresses,8,47.5,380,22-Mar-25,30-Mar-25,F,App,4,California,Los Angeles County,8,12,Female
TX502214,Sundresses,11,50.5,555.5,22-Mar-25,24-Mar-25,M,Target.com,4,California,Los Angeles County,2,12,Male
TX502215,Crop Tops,1,36.3,36.3,22-Mar-25,25-Mar-25,O,App,3,California,San Diego County,3,12,Other
TX502216,T-Shirts,2,35.4,70.8,22-Mar-25,23-Mar-25,F,App,4,California,San Francisco,1,12,Female
TX502217,Tank Tops,3,45.9,137.7,23-Mar-25,24-Mar-25,M,Instagram,4,California,San Mateo County,1,13,Male
TX502218,Jeans,10,41.2,412,23-Mar-25,27-Mar-25,M,App,4,California,Santa Clara County,4,13,Male
TX502219,Pajama Sets,2,45.1,90.2,23-Mar-25,24-Mar-25,M,Website,3,California,Alameda County,1,13,Male
TX502220,Jeans,10,63.6,636,23-Mar-25,23-Mar-25,M,Target.com,4,California,Contra Costa County,0,13,Male
TX502221,T-Shirts,1,70.5,70.5,23-Mar-25,24-Mar-25,M,App,4,California,Los Angeles County,1,13,Male
TX502222,Jeans,1,41.3,41.3,23-Mar-25,23-Mar-25,M,Partner App,4,California,Los Angeles County,0,13,Male
TX502223,Graphic Tees,1,35.3,35.3,23-Mar-25,26-Mar-25,F,Partner App,5,California,Los Angeles County,3,13,Female
TX502224,T-Shirts,5,34.7,173.5,23-Mar-25,24-Mar-25,F,App,5,California,Los Angeles County,1,13,Female
TX502225,T-Shirts,3,26.1,78.3,23-Mar-25,24-Mar-25,F,App,4,California,Los Angeles County,1,13,Female
TX502226,Sundresses,5,22.6,113,23-Mar-25,23-Mar-25,F,Website,5,California,Los Angeles County,0,13,Female
TX502227,Sneakers,2,154.4,308.8,23-Mar-25,26-Mar-25,M,Website,3,California,Los Angeles County,3,13,Male
TX502228,T-Shirts,2,18.4,36.8,23-Mar-25,24-Mar-25,M,App,4,California,Los Angeles County,1,13,Male
TX502229,Baseball Caps,1,25,25,23-Mar-25,26-Mar-25,F,App,4,California,Los Angeles County,3,13,Female
TX502230,Sneakers,6,105.6,633.6,23-Mar-25,23-Mar-25,F,App,4,California,Los Angeles County,0,13,Female
TX502231,Leggings,8,59.6,476.8,23-Mar-25,23-Mar-25,F,App,5,California,Riverside County,0,13,Female
TX502232,Crop Tops,3,75.4,226.2,23-Mar-25,28-Mar-25,M,App,3,California,San Bernardino County,5,13,Male
TX502233,Hoodies & Sweatshirts,1,104.4,104.4,23-Mar-25,24-Mar-25,F,App,4,California,San Diego County,1,13,Female
TX502234,Sneakers,10,208.2,2082,23-Mar-25,24-Mar-25,M,App,5,California,San Diego County,1,13,Male
TX502235,Jeans,2,45,90,23-Mar-25,26-Mar-25,F,App,4,California,Santa Barbara County,3,13,Female
TX502236,Crop Tops,2,20.3,40.6,24-Mar-25,26-Mar-25,,Website,4,California,Santa Clara County,2,13,Unknown
TX502237,Sneakers,3,94.4,283.2,24-Mar-25,25-Mar-25,F,App,5,California,Santa Clara County,1,13,Female
TX502238,Sundresses,1,49,49,24-Mar-25,26-Mar-25,F,App,5,California,Tulare County,2,13,Female
TX502239,Graphic Tees,2,27.2,54.4,24-Mar-25,26-Mar-25,M,App,5,California,Contra Costa County,2,13,Male
TX502240,Sneakers,6,72.6,435.6,24-Mar-25,25-Mar-25,F,App,5,California,Fresno County,1,13,Female
TX502241,Crop Tops,4,62.4,249.6,24-Mar-25,25-Mar-25,F,App,4,California,Los Angeles County,1,13,Female
TX502242,T-Shirts,3,19.1,57.3,24-Mar-25,26-Mar-25,M,App,3,California,Los Angeles County,2,13,Male
TX502243,Bikinis,1,29.6,29.6,24-Mar-25,28-Mar-25,M,App,2,California,Los Angeles County,4,13,Male
TX502244,T-Shirts,2,18.9,37.8,24-Mar-25,26-Mar-25,F,Partner App,5,California,Los Angeles County,2,13,Female
TX502245,Bikinis,5,41.4,207,24-Mar-25,25-Mar-25,M,Instagram,4,California,Los Angeles County,1,13,Male
TX502246,Sneakers,1,118.4,118.4,24-Mar-25,25-Mar-25,F,App,5,California,Los Angeles County,1,13,Female
TX502247,Sneakers,2,125.3,250.6,24-Mar-25,27-Mar-25,F,App,5,California,Los Angeles County,3,13,Female
TX502248,Workout Tops,2,85.8,171.6,24-Mar-25,25-Mar-25,F,Website,2,California,Los Angeles County,1,13,Female
TX502249,Jeans,1,44.2,44.2,24-Mar-25,27-Mar-25,M,Website,4,California,Los Angeles County,3,13,Male
TX502250,Sandals,4,74.1,296.4,24-Mar-25,26-Mar-25,F,App,4,California,Los Angeles County,2,13,Female
TX502251,T-Shirts,1,33.8,33.8,24-Mar-25,25-Mar-25,F,Target.com,5,California,Merced County,1,13,Female
TX502252,Tank Tops,2,39.1,78.2,24-Mar-25,25-Mar-25,M,App,3,California,Merced County,1,13,Male
TX502253,Shorts,1,37.2,37.2,24-Mar-25,25-Mar-25,M,App,3,California,Napa County,1,13,Male
TX502254,Crop Tops,3,33.9,101.7,24-Mar-25,26-Mar-25,M,Target.com,4,California,Sacramento County,2,13,Male
TX502255,Hoodies & Sweatshirts,15,73.3,1099.5,24-Mar-25,27-Mar-25,F,Target.com,3,California,San Diego County,3,13,Female
TX502256,T-Shirts,4,35,140,24-Mar-25,26-Mar-25,F,Website,4,California,San Diego County,2,13,Female
TX502257,Shorts,3,22.2,66.6,24-Mar-25,25-Mar-25,M,Website,4,California,San Francisco,1,13,Male
TX502258,Bikinis,1,32.4,32.4,24-Mar-25,25-Mar-25,F,App,4,California,Santa Clara County,1,13,Female
TX502259,Sandals,3,88.4,265.2,25-Mar-25,27-Mar-25,F,Website,3,California,Santa Clara County,2,13,Female
TX502260,Sandals,16,30.5,488,25-Mar-25,26-Mar-25,F,Target.com,4,California,Santa Clara County,1,13,Female
TX502261,Tank Tops,6,38.1,228.6,25-Mar-25,27-Mar-25,F,App,3,California,Santa Clara County,2,13,Female
TX502262,Bikinis,5,37.6,188,25-Mar-25,29-Mar-25,M,App,4,California,Santa Clara County,4,13,Male
TX502263,Crop Tops,2,31.4,62.8,25-Mar-25,26-Mar-25,M,App,5,California,Santa Clara County,1,13,Male
TX502264,Jeans,2,61.5,123,25-Mar-25,26-Mar-25,M,Instagram,4,California,Sutter County,1,13,Male
TX502265,Jeans,1,72.6,72.6,25-Mar-25,26-Mar-25,M,App,3,California,Alameda County,1,13,Male
TX502266,Sundresses,3,26.9,80.7,25-Mar-25,30-Mar-25,O,Partner App,3,California,Amador County,5,13,Other
TX502267,Pajama Sets,12,29.4,352.8,25-Mar-25,26-Mar-25,F,Website,4,California,Butte County,1,13,Female
TX502268,Pajama Sets,2,42.1,84.2,25-Mar-25,26-Mar-25,F,Instagram,3,California,Contra Costa County,1,13,Female
TX502269,Sandals,1,40.5,40.5,25-Mar-25,26-Mar-25,F,Target.com,3,California,Contra Costa County,1,13,Female
TX502270,Sneakers,4,182.3,729.2,25-Mar-25,26-Mar-25,F,Website,4,California,Contra Costa County,1,13,Female
TX502271,Sneakers,5,157,785,25-Mar-25,28-Mar-25,F,Website,5,California,Fresno County,3,13,Female
TX502272,Pajama Sets,5,45.2,226,25-Mar-25,28-Mar-25,F,Website,4,California,Kern County,3,13,Female
TX502273,Crop Tops,4,27.4,109.6,25-Mar-25,27-Mar-25,F,App,4,California,Los Angeles County,2,13,Female
TX502274,Sandals,5,34.1,170.5,25-Mar-25,27-Mar-25,M,App,5,California,Los Angeles County,2,13,Male
TX502275,Shorts,2,26,52,25-Mar-25,27-Mar-25,M,Target.com,3,California,Los Angeles County,2,13,Male
TX502276,T-Shirts,7,19.4,135.8,25-Mar-25,27-Mar-25,,Website,3,California,Los Angeles County,2,13,Unknown
TX502277,Sunglasses,3,30.3,90.9,25-Mar-25,28-Mar-25,F,Website,5,California,Los Angeles County,3,13,Female
TX502278,Sneakers,3,101.4,304.2,25-Mar-25,26-Mar-25,M,App,4,California,Los Angeles County,1,13,Male
TX502279,Workout Tops,5,55.5,277.5,25-Mar-25,28-Mar-25,M,Website,4,California,Merced County,3,13,Male
TX502280,T-Shirts,1,23.1,23.1,25-Mar-25,26-Mar-25,M,App,4,California,Orange County,1,13,Male
TX502281,Leggings,2,38.9,77.8,25-Mar-25,26-Mar-25,M,Target.com,4,California,Orange County,1,13,Male
TX502282,Jeans,9,116.3,1046.7,25-Mar-25,29-Mar-25,F,App,4,California,Placer County,4,13,Female
TX502283,Sunglasses,9,64.1,576.9,25-Mar-25,25-Mar-25,F,App,5,California,Sacramento County,0,13,Female
TX502284,Sneakers,6,109.2,655.2,25-Mar-25,27-Mar-25,M,App,3,California,San Diego County,2,13,Male
TX502285,Bikinis,5,23.2,116,26-Mar-25,27-Mar-25,M,App,3,California,San Diego County,1,13,Male
TX502286,Leggings,6,81.2,487.2,26-Mar-25,28-Mar-25,M,Target.com,5,California,San Diego County,2,13,Male
TX502287,Tank Tops,14,35.7,499.8,26-Mar-25,27-Mar-25,M,Instagram,4,California,San Diego County,1,13,Male
TX502288,Hoodies & Sweatshirts,2,44.5,89,26-Mar-25,29-Mar-25,M,Partner App,4,California,San Mateo County,3,13,Male
TX502289,Tank Tops,5,32,160,26-Mar-25,28-Mar-25,O,Website,3,California,San Mateo County,2,13,Other
TX502290,T-Shirts,1,25.7,25.7,26-Mar-25,27-Mar-25,M,App,4,California,Santa Barbara County,1,13,Male
TX502291,Sunglasses,3,65.6,196.8,26-Mar-25,1-Apr-25,M,App,4,California,Santa Clara County,6,13,Male
TX502292,Tank Tops,4,52.1,208.4,26-Mar-25,27-Mar-25,F,App,5,California,Santa Clara County,1,13,Female
TX502293,T-Shirts,1,31,31,26-Mar-25,27-Mar-25,M,App,3,California,Stanislaus County,1,13,Male
TX502294,T-Shirts,1,32,32,26-Mar-25,28-Mar-25,O,Instagram,3,California,Sutter County,2,13,Other
TX502295,Sunglasses,4,58.3,233.2,26-Mar-25,30-Mar-25,M,Website,2,California,Tulare County,4,13,Male
TX502296,T-Shirts,3,31,93,26-Mar-25,28-Mar-25,F,Target.com,2,California,Ventura County,2,13,Female
TX502297,Workout Tops,1,40.3,40.3,26-Mar-25,27-Mar-25,M,Website,5,California,Colusa County,1,13,Male
TX502298,Jeans,3,47.3,141.9,26-Mar-25,28-Mar-25,M,Partner App,5,California,Fresno County,2,13,Male
TX502299,Sneakers,1,82.8,82.8,26-Mar-25,27-Mar-25,M,App,4,California,Fresno County,1,13,Male
TX502300,T-Shirts,1,18.5,18.5,26-Mar-25,9-Apr-25,F,App,4,California,Humboldt County,14,13,Female
TX502301,Workout Tops,2,60.4,120.8,26-Mar-25,27-Mar-25,M,Target.com,4,California,Kern County,1,13,Male
TX502302,Jeans,5,80.2,401,26-Mar-25,2-Apr-25,M,Website,3,California,Lake County,7,13,Male
TX502303,Graphic Tees,1,41.5,41.5,26-Mar-25,28-Mar-25,M,Target.com,4,California,Los Angeles County,2,13,Male
TX502304,Sneakers,2,83.9,167.8,26-Mar-25,29-Mar-25,F,App,4,California,Los Angeles County,3,13,Female
TX502305,T-Shirts,2,16.7,33.4,26-Mar-25,30-Mar-25,F,App,3,California,Los Angeles County,4,13,Female
TX502306,Sundresses,2,72.9,145.8,26-Mar-25,27-Mar-25,M,Target.com,3,California,Los Angeles County,1,13,Male
TX502307,Sandals,2,50.2,100.4,26-Mar-25,28-Mar-25,F,Website,5,California,Los Angeles County,2,13,Female
TX502308,Workout Tops,2,34.2,68.4,26-Mar-25,5-Apr-25,,Website,4,California,Los Angeles County,10,13,Unknown
TX502309,Sandals,2,107.9,215.8,26-Mar-25,26-Mar-25,M,Website,2,California,Los Angeles County,0,13,Male
TX502310,Shorts,3,17.5,52.5,26-Mar-25,28-Mar-25,M,Partner App,4,California,Los Angeles County,2,13,Male
TX502311,Tote Bags,15,44.7,670.5,26-Mar-25,27-Mar-25,M,App,3,California,Los Angeles County,1,13,Male
TX502312,Casual Dresses,6,92.7,556.2,26-Mar-25,28-Mar-25,F,Target.com,3,California,Los Angeles County,2,13,Female
TX502313,Hoodies & Sweatshirts,3,48.8,146.4,26-Mar-25,28-Mar-25,F,Target.com,4,California,Los Angeles County,2,13,Female
TX502314,Graphic Tees,16,21.3,340.8,26-Mar-25,30-Mar-25,F,Instagram,1,California,Los Angeles County,4,13,Female
TX502315,Sunglasses,1,52.5,52.5,26-Mar-25,27-Mar-25,F,App,4,California,Los Angeles County,1,13,Female
TX502316,Tank Tops,2,92.4,184.8,26-Mar-25,1-Apr-25,F,App,5,California,Los Angeles County,6,13,Female
TX502317,Graphic Tees,11,58.3,641.3,26-Mar-25,28-Mar-25,M,Website,5,California,Los Angeles County,2,13,Male
TX502318,Jeans,23,152.6,3509.8,27-Mar-25,29-Mar-25,,App,4,California,Los Angeles County,2,13,Unknown
TX502319,T-Shirts,2,26,52,27-Mar-25,27-Mar-25,,App,3,California,Los Angeles County,0,13,Unknown
TX502320,Tank Tops,4,33.1,132.4,27-Mar-25,27-Mar-25,M,Target.com,2,California,Placer County,0,13,Male
TX502321,Leggings,1,51.4,51.4,27-Mar-25,29-Mar-25,F,Website,3,California,Placer County,2,13,Female
TX502322,T-Shirts,2,30.2,60.4,27-Mar-25,28-Mar-25,F,Target.com,5,California,Sacramento County,1,13,Female
